timestamp,BTCUSDT_1d,LTCBTC_1d,BNBUSDT_1d,BNBBTC_1d,LTCUSDT_1d,ADABTC_1d,ADAUSDT_1d,SOLUSDT_1d,SOLBTC_1d
2021-04-21,53787.63,0.00479,543.6327,0.0101148,257.69,2.237e-05,1.20358,32.5534,0.00060599
2021-04-22,51690.96,0.004889,505.2411,0.00977,252.5,2.213e-05,1.144,38.9,0.00075214
2021-04-23,51125.14,0.004721,526.5357,0.0103031,241.31,2.265e-05,1.15866,37.3893,0.00072856
2021-04-24,50047.84,0.004494,496.992,0.0099234,224.75,2.205e-05,1.10287,40.8401,0.000818
2021-04-25,49066.77,0.004563,505.0,0.0102933,223.88,2.223e-05,1.0913,47.405,0.00096689
2021-04-26,54001.39,0.004582,535.33,0.009912,247.42,2.292e-05,1.2375,43.878,0.00081216
2021-04-27,55011.97,0.004722,568.78,0.010341,259.77,2.375e-05,1.3063,43.147,0.00078465
2021-04-28,54846.22,0.004713,562.78,0.010259,258.51,2.438e-05,1.3379,44.833,0.00081745
2021-04-29,53555.0,0.004769,599.7,0.011201,255.31,2.438e-05,1.3063,42.484,0.000794
2021-04-30,57694.27,0.004699,622.65,0.010791,271.13,2.344e-05,1.3532,42.786,0.00074141
2021-05-01,57800.37,0.004788,620.0,0.010731,276.78,2.338e-05,1.3516,49.67,0.00085809
2021-05-02,56578.21,0.004752,621.78,0.010988,268.88,2.345e-05,1.3267,46.897,0.0008297
2021-05-03,57169.39,0.005156,676.15,0.011832,294.87,2.383e-05,1.3622,45.912,0.00080388
2021-05-04,53200.01,0.005738,609.3,0.011454,305.23,2.388e-05,1.2698,42.636,0.0008014
2021-05-05,57436.11,0.006198,651.1,0.01134,356.04,2.578e-05,1.4798,44.98,0.00078294
2021-05-06,56393.68,0.006288,633.99,0.011243,354.67,2.926e-05,1.6491,43.496,0.00077188
2021-05-07,57314.75,0.006017,624.3,0.01089,344.89,2.884e-05,1.653,43.182,0.00075251
2021-05-08,58862.05,0.005899,646.1,0.010978,347.1,2.754e-05,1.6211,45.612,0.0007751
2021-05-09,58240.84,0.006663,661.74,0.011367,387.8,3.033e-05,1.7663,44.33,0.00076139
2021-05-10,55816.14,0.006432,631.1,0.01131,358.89,2.942e-05,1.6423,42.854,0.00076869
2021-05-11,56670.02,0.006667,671.91,0.011854,377.6,3.11e-05,1.7632,44.538,0.00078615
2021-05-12,49631.32,0.006261,594.65,0.01197,310.4,3.163e-05,1.5694,43.709,0.00087594
2021-05-13,49670.97,0.006398,571.1,0.011496,317.95,3.882e-05,1.9296,41.049,0.00082629
2021-05-14,49841.45,0.006544,602.61,0.012094,326.23,4.028e-05,2.0069,42.7,0.00085614
2021-05-15,46762.99,0.006418,563.41,0.012047,300.3,4.653e-05,2.1744,43.486,0.00092874
2021-05-16,46431.5,0.006374,564.32,0.012144,295.89,4.955e-05,2.3002,46.85,0.00100974
2021-05-17,43538.04,0.006463,512.07,0.011762,281.53,4.664e-05,2.0307,46.708,0.00107402
2021-05-18,42849.78,0.006859,507.88,0.011853,293.98,4.675e-05,2.0036,55.977,0.00130717
2021-05-19,36690.09,0.005081,334.8,0.009132,185.93,4e-05,1.4663,34.988,0.00095469
2021-05-20,40526.64,0.005197,391.17,0.009653,210.74,4.441e-05,1.8006,44.42,0.001094
2021-05-21,37252.01,0.004828,326.01,0.008747,179.97,4.156e-05,1.5493,38.925,0.0010447
2021-05-22,37449.73,0.00452,299.76,0.008003,169.32,3.908e-05,1.4629,31.222,0.00083411
2021-05-23,34655.25,0.004109,260.72,0.00752,142.39,3.786e-05,1.3139,24.536,0.0007072
2021-05-24,38796.29,0.004774,345.64,0.00891,185.32,3.998e-05,1.55,31.416,0.00080747
2021-05-25,38324.72,0.004797,343.18,0.008958,183.76,4.049e-05,1.5532,29.973,0.00078159
2021-05-26,39241.91,0.005069,379.16,0.009661,198.91,4.532e-05,1.7791,35.43,0.0009031
2021-05-27,38529.98,0.005045,369.67,0.0096,194.32,4.297e-05,1.6552,33.747,0.00087623
2021-05-28,35663.49,0.004972,328.82,0.009223,177.33,4.241e-05,1.5133,28.989,0.00081275
2021-05-29,34605.15,0.004735,305.04,0.008816,164.01,4.055e-05,1.4029,27.388,0.00079243
2021-05-30,35641.27,0.004784,325.57,0.009135,170.51,4.421e-05,1.5751,28.588,0.00080113
2021-05-31,37253.81,0.005048,353.33,0.009485,187.97,4.662e-05,1.7373,32.75,0.00088039
2021-06-01,36693.09,0.004988,362.39,0.009876,182.99,4.734e-05,1.7363,30.938,0.00084348
2021-06-02,37568.68,0.004982,401.54,0.010687,187.14,4.668e-05,1.7534,33.994,0.00090477
2021-06-03,39246.79,0.004932,428.48,0.010922,193.5,4.703e-05,1.8453,39.602,0.00100815
2021-06-04,36829.0,0.004844,390.7,0.010604,178.44,4.638e-05,1.7077,37.338,0.00101421
2021-06-05,35513.2,0.004872,390.08,0.010983,172.94,4.663e-05,1.6551,39.633,0.00111748
2021-06-06,35796.31,0.004927,393.73,0.010998,176.41,4.684e-05,1.6771,42.205,0.00117944
2021-06-07,33552.79,0.004824,357.96,0.010662,161.95,4.663e-05,1.5659,38.235,0.00113915
2021-06-08,33380.81,0.004812,352.5,0.01056,160.63,4.74e-05,1.5819,41.245,0.00123613
2021-06-09,37388.05,0.004613,375.54,0.010044,172.56,4.355e-05,1.6279,42.032,0.00112438
2021-06-10,36675.72,0.004584,351.94,0.009597,168.16,4.178e-05,1.5328,41.105,0.0011204
2021-06-11,37331.98,0.004361,345.75,0.00926,162.83,3.85e-05,1.4371,36.157,0.00096838
2021-06-12,35546.11,0.004554,343.7,0.009671,161.8,4.161e-05,1.4789,36.476,0.00102645
2021-06-13,39020.57,0.004378,365.8,0.009377,170.85,3.989e-05,1.5566,38.706,0.00099263
2021-06-14,40516.29,0.004439,370.19,0.009138,179.89,3.889e-05,1.5769,39.694,0.00098031
2021-06-15,40144.04,0.004363,366.48,0.009131,175.15,3.874e-05,1.5552,39.536,0.00098469
2021-06-16,38349.01,0.004344,347.22,0.009056,166.57,3.873e-05,1.4851,39.728,0.00103542
2021-06-17,38092.97,0.004389,352.85,0.009265,167.08,3.892e-05,1.4826,39.265,0.00103025
2021-06-18,35819.84,0.004367,337.16,0.009413,156.34,3.955e-05,1.4163,36.82,0.00102821
2021-06-19,35483.72,0.004298,334.01,0.009408,152.49,3.901e-05,1.3839,35.19,0.00099098
2021-06-20,35600.16,0.004348,339.08,0.009526,154.88,4.006e-05,1.4263,35.257,0.00099039
2021-06-21,31608.93,0.003935,270.76,0.008566,124.46,3.712e-05,1.174,26.59,0.00084178
2021-06-22,32509.56,0.003682,262.1,0.00806,119.64,3.555e-05,1.1567,26.958,0.0008291
2021-06-23,33678.07,0.003834,296.25,0.008797,129.1,3.715e-05,1.2512,30.837,0.00091653
2021-06-24,34663.09,0.003883,308.62,0.008901,134.58,3.924e-05,1.3604,31.141,0.00089977
2021-06-25,31584.45,0.00396,280.81,0.008893,125.0,3.966e-05,1.2521,28.641,0.00090656
2021-06-26,32283.65,0.003929,279.65,0.008668,126.89,3.88e-05,1.2521,29.698,0.00091955
2021-06-27,34700.34,0.003822,290.87,0.008387,132.6,3.856e-05,1.338,31.897,0.00091956
2021-06-28,34494.89,0.003991,290.0,0.008409,137.69,3.844e-05,1.326,33.001,0.00095644
2021-06-29,35911.73,0.004017,300.79,0.008379,144.2,3.825e-05,1.373,33.97,0.00094583
2021-06-30,35045.0,0.004117,303.71,0.008666,144.26,3.953e-05,1.3853,35.51,0.00101389
2021-07-01,33504.69,0.00409,287.43,0.00858,137.02,3.973e-05,1.3313,33.271,0.00099323
2021-07-02,33786.55,0.004049,287.17,0.0085,136.85,4.128e-05,1.3946,34.0,0.00100661
2021-07-03,34669.13,0.004043,298.13,0.008602,140.17,4.052e-05,1.4045,34.498,0.00099458
2021-07-04,35286.51,0.004107,307.62,0.00872,144.95,4.141e-05,1.4615,34.28,0.00097166
2021-07-05,33690.14,0.004087,302.02,0.008965,137.71,4.166e-05,1.4039,32.908,0.00097602
2021-07-06,34220.01,0.004059,319.92,0.00935,138.87,4.137e-05,1.4157,34.226,0.00100013
2021-07-07,33862.12,0.004058,327.51,0.009677,137.41,4.146e-05,1.404,36.673,0.00108293
2021-07-08,32875.71,0.004018,310.14,0.009435,132.15,4.037e-05,1.327,33.142,0.00100843
2021-07-09,33815.81,0.003978,317.09,0.009379,134.58,3.994e-05,1.3504,33.315,0.00098562
2021-07-10,33502.87,0.004,316.12,0.009434,133.99,3.987e-05,1.3356,31.693,0.00094624
2021-07-11,34258.99,0.003919,322.16,0.0094,134.28,3.937e-05,1.3485,32.182,0.00093967
2021-07-12,33086.63,0.00403,316.12,0.009551,133.38,3.967e-05,1.3126,30.77,0.00093095
2021-07-13,32729.77,0.004016,308.94,0.00944,131.44,3.866e-05,1.265,29.136,0.00089065
2021-07-14,32820.02,0.003993,309.4,0.009426,131.07,3.849e-05,1.2635,31.365,0.00095573
2021-07-15,31880.0,0.003947,316.11,0.009915,125.86,3.847e-05,1.2258,28.545,0.00089527
2021-07-16,31383.87,0.003844,302.88,0.009654,120.65,3.731e-05,1.1708,26.271,0.00083709
2021-07-17,31520.07,0.003806,300.52,0.009534,119.95,3.719e-05,1.1721,26.802,0.00085009
2021-07-18,31778.56,0.003749,302.1,0.009507,119.17,3.717e-05,1.1813,26.673,0.0008391
2021-07-19,30839.65,0.003669,280.54,0.009098,113.13,3.639e-05,1.1225,24.509,0.0007943
2021-07-20,29790.35,0.003601,264.44,0.008877,107.29,3.539e-05,1.0539,23.474,0.00078789
2021-07-21,32144.51,0.003663,293.26,0.009123,117.74,3.642e-05,1.1711,26.7,0.0008303
2021-07-22,32287.83,0.003737,293.36,0.009087,120.67,3.673e-05,1.1856,27.699,0.00085738
2021-07-23,33634.09,0.003695,299.27,0.008899,124.24,3.591e-05,1.2077,28.516,0.00084859
2021-07-24,34258.14,0.003678,301.56,0.008803,125.99,3.599e-05,1.2327,28.616,0.00083559
2021-07-25,35381.02,0.003606,302.56,0.008551,127.68,3.471e-05,1.2284,28.248,0.00079792
2021-07-26,37237.6,0.003519,304.0,0.008158,131.06,3.369e-05,1.2551,28.184,0.00075762
2021-07-27,39457.87,0.003413,313.48,0.007946,134.74,3.243e-05,1.2799,28.103,0.00071262
2021-07-28,40019.56,0.003511,313.8,0.007845,140.42,3.217e-05,1.2875,27.875,0.00069702
2021-07-29,40016.48,0.003534,317.03,0.007923,141.44,3.213e-05,1.2856,31.235,0.00078113
2021-07-30,42206.37,0.003448,322.58,0.00764,145.51,3.105e-05,1.3108,32.354,0.0007664
2021-07-31,41461.83,0.003481,332.38,0.008019,144.37,3.183e-05,1.3193,36.744,0.00088655
2021-08-01,39845.44,0.003521,332.59,0.008345,140.31,3.298e-05,1.3142,34.165,0.00085769
2021-08-02,39147.82,0.003611,330.55,0.008443,141.35,3.343e-05,1.3083,33.167,0.00084739
2021-08-03,38207.05,0.003625,323.43,0.008465,138.49,3.584e-05,1.3696,34.105,0.00089251
2021-08-04,39723.18,0.003588,334.77,0.008427,142.57,3.465e-05,1.3765,35.76,0.00090077
2021-08-05,40862.46,0.003513,337.91,0.008269,143.53,3.392e-05,1.3859,37.353,0.0009135
2021-08-06,42836.87,0.003453,342.39,0.007994,147.95,3.274e-05,1.4025,39.525,0.000922
2021-08-07,44572.54,0.003498,356.18,0.007992,155.92,3.304e-05,1.4727,39.469,0.00088519
2021-08-08,43794.37,0.003417,341.79,0.007805,149.69,3.254e-05,1.4255,37.65,0.00085953
2021-08-09,46253.4,0.003596,354.32,0.007659,166.31,3.188e-05,1.4745,38.646,0.0008357
2021-08-10,45584.99,0.003628,371.92,0.00816,165.38,3.681e-05,1.678,40.64,0.00089242
2021-08-11,45511.0,0.003748,390.96,0.008588,170.6,3.939e-05,1.7934,41.621,0.00091463
2021-08-12,44399.0,0.003725,385.66,0.008685,165.38,4.127e-05,1.8324,41.102,0.00092495
2021-08-13,47800.0,0.003836,410.76,0.008592,183.31,4.473e-05,2.1386,44.83,0.00093858
2021-08-14,47068.51,0.003884,408.67,0.008684,182.76,4.648e-05,2.1878,44.14,0.00093739
2021-08-15,46973.82,0.00393,414.05,0.008817,184.6,4.613e-05,2.1667,53.531,0.00113935
2021-08-16,45901.29,0.003876,415.72,0.009059,177.93,4.514e-05,2.0714,62.016,0.00135106
2021-08-17,44695.95,0.003774,401.8,0.008988,168.61,4.305e-05,1.9239,64.123,0.00143631
2021-08-18,44705.29,0.003728,396.15,0.008867,166.65,4.708e-05,2.1043,72.663,0.00162433
2021-08-19,46760.62,0.003754,431.27,0.009223,175.59,5.222e-05,2.4411,72.764,0.00155608
2021-08-20,49322.47,0.003723,454.93,0.009223,183.59,4.978e-05,2.4557,78.643,0.00159574
2021-08-21,48821.87,0.003679,448.74,0.009192,179.63,4.988e-05,2.4341,73.801,0.00151124
2021-08-22,49239.22,0.003774,448.68,0.009111,185.91,5.495e-05,2.7049,72.775,0.00147807
2021-08-23,49488.85,0.003779,499.06,0.010088,187.01,5.89e-05,2.9152,75.623,0.00152795
2021-08-24,47674.01,0.003638,471.62,0.00989,173.42,5.704e-05,2.7187,70.527,0.0014799
2021-08-25,48973.32,0.003631,503.19,0.010276,177.75,5.594e-05,2.739,71.973,0.00147042
2021-08-26,46843.87,0.003581,478.1,0.010205,167.7,5.399e-05,2.528,74.92,0.0015978
2021-08-27,49069.9,0.003592,494.5,0.010079,176.2,6.003e-05,2.946,87.98,0.0017942
2021-08-28,48895.35,0.003593,486.2,0.009943,175.6,5.824e-05,2.847,96.22,0.0019677
2021-08-29,48767.83,0.003575,479.7,0.009839,174.3,5.845e-05,2.851,94.23,0.0019336
2021-08-30,46982.91,0.003563,460.3,0.009794,167.3,5.82e-05,2.734,110.25,0.002347
2021-08-31,47100.89,0.003641,463.9,0.009848,171.5,5.875e-05,2.767,108.27,0.002299
2021-09-01,48810.52,0.003705,489.4,0.01003,180.9,5.879e-05,2.869,110.71,0.0022678
2021-09-02,49246.64,0.003721,483.7,0.009816,183.3,6.009e-05,2.96,128.23,0.0026031
2021-09-03,49999.14,0.00426,488.5,0.00977,212.9,5.932e-05,2.966,146.4,0.0029281
2021-09-04,49915.64,0.004245,497.7,0.009967,211.9,5.672e-05,2.83,138.88,0.0027835
2021-09-05,51756.88,0.004486,504.8,0.009751,232.2,5.624e-05,2.91,142.0,0.0027424
2021-09-06,52663.9,0.004166,496.1,0.009419,219.4,5.379e-05,2.833,164.22,0.0031198
2021-09-07,46863.73,0.003805,418.7,0.008934,178.5,5.365e-05,2.514,173.46,0.0036994
2021-09-08,46048.31,0.003901,415.0,0.009012,179.7,5.363e-05,2.47,191.02,0.0041467
2021-09-09,46395.14,0.003888,421.3,0.009081,180.5,5.427e-05,2.518,187.9,0.0040493
2021-09-10,44850.91,0.003881,401.4,0.008951,174.1,5.316e-05,2.383,179.6,0.0040009
2021-09-11,45173.69,0.003954,405.1,0.008966,178.6,5.838e-05,2.638,179.04,0.0039664
2021-09-12,46025.24,0.003978,416.3,0.009046,183.0,5.606e-05,2.581,174.29,0.0037857
2021-09-13,44940.73,0.003991,399.1,0.008882,179.4,5.344e-05,2.402,169.53,0.0037769
2021-09-14,47111.52,0.003885,414.3,0.008797,183.1,5.088e-05,2.396,158.88,0.0033702
2021-09-15,48121.41,0.003929,431.3,0.00896,189.0,5.205e-05,2.505,158.79,0.0033005
2021-09-16,47737.82,0.003881,424.3,0.008886,185.2,5.062e-05,2.417,152.29,0.0031887
2021-09-17,47299.98,0.003805,406.6,0.008598,180.0,4.967e-05,2.35,147.58,0.003118
2021-09-18,48292.74,0.003755,410.7,0.008506,181.4,4.909e-05,2.371,169.22,0.0035035
2021-09-19,47241.75,0.003717,408.6,0.008647,175.6,4.831e-05,2.283,152.76,0.0032348
2021-09-20,43015.62,0.003656,364.1,0.008462,157.2,4.836e-05,2.079,132.77,0.0030864
2021-09-21,40734.38,0.003646,344.4,0.008458,148.5,4.879e-05,1.986,124.29,0.0030499
2021-09-22,43543.61,0.003705,379.0,0.008698,161.4,5.182e-05,2.257,148.02,0.0033984
2021-09-23,44865.26,0.003653,383.5,0.008548,163.9,5.186e-05,2.327,149.91,0.0033412
2021-09-24,42810.57,0.003553,355.0,0.008294,152.1,5.319e-05,2.277,139.13,0.0032501
2021-09-25,42670.64,0.003537,349.6,0.008193,151.0,5.39e-05,2.3,136.06,0.0031894
2021-09-26,43160.9,0.003493,344.0,0.007973,150.7,5.113e-05,2.207,135.64,0.0031426
2021-09-27,42147.35,0.00344,335.5,0.007958,145.0,5.054e-05,2.13,136.35,0.0032365
2021-09-28,41026.54,0.003425,333.0,0.008119,140.6,4.964e-05,2.037,132.2,0.0032222
2021-09-29,41524.28,0.003487,367.7,0.008853,144.7,4.972e-05,2.066,135.25,0.0032574
2021-09-30,43824.1,0.003499,387.5,0.008843,153.3,4.827e-05,2.115,141.37,0.0032264
2021-10-01,48141.61,0.003452,421.5,0.008754,166.2,4.687e-05,2.256,161.56,0.0033563
2021-10-02,47634.9,0.003546,427.1,0.008965,168.9,4.717e-05,2.247,168.98,0.0035481
2021-10-03,48200.01,0.003536,430.5,0.00893,170.5,4.67e-05,2.251,172.98,0.0035874
2021-10-04,49224.94,0.003404,426.3,0.008662,167.5,4.451e-05,2.191,167.13,0.0033967
2021-10-05,51471.99,0.003376,442.1,0.008591,173.8,4.337e-05,2.233,164.62,0.0031981
2021-10-06,55315.0,0.003226,434.9,0.007859,178.5,3.993e-05,2.209,153.87,0.0027808
2021-10-07,53785.22,0.003321,438.5,0.008151,178.6,4.235e-05,2.278,154.26,0.0028668
2021-10-08,53951.43,0.00326,419.2,0.00777,175.9,4.146e-05,2.237,158.86,0.0029443
2021-10-09,54949.72,0.003274,421.9,0.007677,179.9,4.128e-05,2.268,156.84,0.0028534
2021-10-10,54659.0,0.003198,404.1,0.00739,174.8,4.004e-05,2.189,147.55,0.0026995
2021-10-11,57471.35,0.003118,413.1,0.007188,179.1,3.778e-05,2.171,144.77,0.0025192
2021-10-12,55996.93,0.003084,444.2,0.007932,172.6,3.781e-05,2.118,152.32,0.0027208
2021-10-13,57367.0,0.003097,470.8,0.008205,177.6,3.817e-05,2.19,148.04,0.0025795
2021-10-14,57347.94,0.003162,472.7,0.008243,181.3,3.788e-05,2.172,150.02,0.0026165
2021-10-15,61672.42,0.003074,474.5,0.007691,189.6,3.594e-05,2.218,163.18,0.0026449
2021-10-16,60875.57,0.003057,465.8,0.00765,186.0,3.578e-05,2.179,157.54,0.0025879
2021-10-17,61528.33,0.002987,470.9,0.007656,183.7,3.508e-05,2.158,160.12,0.0026021
2021-10-18,62009.84,0.002993,484.9,0.007819,185.6,3.431e-05,2.128,157.12,0.0025335
2021-10-19,64280.59,0.002937,488.1,0.007593,188.8,3.281e-05,2.11,155.78,0.0024238
2021-10-20,66001.41,0.003143,501.3,0.007594,207.3,3.316e-05,2.19,176.72,0.0026781
2021-10-21,62193.15,0.003162,470.9,0.007571,196.8,3.435e-05,2.137,190.5,0.0030624
2021-10-22,60688.22,0.003146,479.3,0.007896,191.0,3.552e-05,2.156,196.29,0.003233
2021-10-23,61286.75,0.003203,485.5,0.00792,196.3,3.535e-05,2.166,197.75,0.0032265
2021-10-24,60852.22,0.00313,475.8,0.007817,190.4,3.482e-05,2.12,202.14,0.0033233
2021-10-25,63078.78,0.003097,485.1,0.007689,195.5,3.4e-05,2.144,209.7,0.003325
2021-10-26,60328.81,0.003276,478.1,0.007927,197.6,3.544e-05,2.137,199.85,0.0033129
2021-10-27,58413.44,0.003068,448.7,0.00768,179.3,3.272e-05,1.912,184.49,0.0031575
2021-10-28,60575.89,0.003134,491.9,0.008123,189.8,3.279e-05,1.987,195.42,0.003226
2021-10-29,62253.71,0.003159,530.3,0.008516,196.7,3.236e-05,2.015,200.41,0.0032194
2021-10-30,61859.19,0.003074,528.3,0.008541,190.2,3.162e-05,1.955,195.7,0.0031636
2021-10-31,61299.8,0.00313,524.6,0.008561,191.9,3.206e-05,1.964,202.49,0.003302
2021-11-01,60911.11,0.003246,551.3,0.00905,197.6,3.198e-05,1.949,203.9,0.003348
2021-11-02,63219.99,0.003177,554.4,0.008768,200.9,3.117e-05,1.971,220.82,0.0034939
2021-11-03,62896.48,0.003295,568.4,0.009037,207.3,3.277e-05,2.063,243.37,0.0038685
2021-11-04,61395.01,0.003305,558.7,0.009103,202.6,3.23e-05,1.983,247.07,0.0040231
2021-11-05,60937.12,0.003263,607.3,0.009964,198.9,3.251e-05,1.982,236.06,0.0038735
2021-11-06,61470.61,0.003214,637.7,0.010373,197.6,3.26e-05,2.005,258.44,0.0042031
2021-11-07,63273.59,0.003193,649.6,0.010265,202.0,3.194e-05,2.021,249.68,0.0039453
2021-11-08,67525.83,0.00339,653.5,0.009679,229.0,3.148e-05,2.125,248.26,0.0036773
2021-11-09,66947.66,0.003914,635.0,0.009485,262.0,3.391e-05,2.27,239.04,0.0035722
2021-11-10,64882.43,0.004014,614.1,0.00947,260.4,3.234e-05,2.097,233.09,0.0035936
2021-11-11,64774.26,0.004048,628.4,0.009703,262.3,3.21e-05,2.079,233.37,0.0036018
2021-11-12,64122.23,0.003917,626.9,0.009777,251.2,3.19e-05,2.045,228.48,0.0035635
2021-11-13,64380.0,0.004002,649.5,0.010089,257.7,3.185e-05,2.05,241.59,0.0037526
2021-11-14,65519.1,0.004264,650.8,0.009933,279.3,3.114e-05,2.04,238.64,0.0036425
2021-11-15,63606.74,0.004133,633.8,0.009966,263.0,3.173e-05,2.017,238.2,0.0037442
2021-11-16,60058.87,0.003833,588.7,0.009804,230.2,3.121e-05,1.874,219.04,0.0036469
2021-11-17,60344.87,0.003805,578.0,0.009579,229.6,3.11e-05,1.876,218.94,0.0036274
2021-11-18,56891.62,0.003588,531.8,0.009347,204.2,3.141e-05,1.786,195.01,0.0034294
2021-11-19,58052.24,0.003754,581.0,0.010007,217.9,3.208e-05,1.863,215.25,0.0037073
2021-11-20,59707.51,0.003797,604.3,0.010122,226.8,3.22e-05,1.922,217.63,0.0036455
2021-11-21,58622.02,0.003774,584.0,0.009965,221.1,3.131e-05,1.835,230.51,0.0039321
2021-11-22,56247.18,0.003717,559.3,0.009943,209.1,3.159e-05,1.776,215.59,0.0038331
2021-11-23,57541.27,0.003758,591.1,0.010271,216.2,3.041e-05,1.751,221.75,0.0038537
2021-11-24,57138.29,0.003712,590.3,0.010332,212.2,2.915e-05,1.666,205.7,0.0036004
2021-11-25,58960.36,0.003781,639.1,0.01084,222.9,2.841e-05,1.675,209.97,0.0035602
2021-11-26,53726.53,0.003643,587.3,0.010931,195.7,2.853e-05,1.533,192.42,0.0035832
2021-11-27,54721.03,0.003566,599.9,0.010964,195.1,2.821e-05,1.543,192.74,0.0035219
2021-11-28,57274.88,0.003483,611.3,0.010672,199.5,2.784e-05,1.594,200.69,0.003505
2021-11-29,57776.25,0.003556,623.4,0.010794,205.5,2.773e-05,1.601,204.09,0.0035332
2021-11-30,56950.56,0.00365,622.5,0.010933,207.8,2.73e-05,1.554,208.53,0.0036634
2021-12-01,57184.07,0.00365,627.5,0.010973,208.8,2.705e-05,1.548,229.81,0.0040175
2021-12-02,56480.34,0.003602,619.9,0.010977,203.5,3.045e-05,1.719,233.6,0.0041339
2021-12-03,53601.05,0.003505,595.0,0.011102,188.0,2.902e-05,1.556,211.65,0.0039495
2021-12-04,49152.47,0.003309,568.6,0.011569,162.7,2.889e-05,1.42,200.67,0.0040832
2021-12-05,49396.33,0.003166,557.8,0.011294,156.3,2.792e-05,1.378,196.43,0.0039768
2021-12-06,50441.92,0.003196,587.5,0.011647,161.3,2.815e-05,1.42,193.56,0.0038377
2021-12-07,50588.95,0.003201,578.7,0.011439,161.8,2.725e-05,1.378,190.19,0.0037601
2021-12-08,50471.19,0.00327,607.2,0.012032,165.1,2.767e-05,1.396,194.61,0.0038567
2021-12-09,47545.59,0.003183,570.2,0.011995,151.3,2.712e-05,1.289,181.11,0.0038095
2021-12-10,47140.54,0.003147,552.4,0.011718,148.3,2.568e-05,1.211,167.39,0.0035528
2021-12-11,49389.99,0.0032,564.5,0.011429,158.0,2.741e-05,1.354,172.15,0.0034846
2021-12-12,50053.9,0.003176,570.3,0.011393,159.0,2.689e-05,1.346,172.8,0.003452
2021-12-13,46702.75,0.003095,521.0,0.011152,144.6,2.62e-05,1.223,155.21,0.0033224
2021-12-14,48343.28,0.003111,528.1,0.010922,150.4,2.62e-05,1.266,161.26,0.0033375
2021-12-15,48864.98,0.003142,541.1,0.011075,153.6,2.683e-05,1.311,178.52,0.0036528
2021-12-16,47632.38,0.003125,526.2,0.011045,148.9,2.601e-05,1.24,176.86,0.0037129
2021-12-17,46131.2,0.003122,525.5,0.01139,144.1,2.639e-05,1.218,175.51,0.0038048
2021-12-18,46834.48,0.003174,533.9,0.011402,148.6,2.653e-05,1.242,182.78,0.0039032
2021-12-19,46681.23,0.003282,529.8,0.011347,153.2,2.664e-05,1.243,179.93,0.0038542
2021-12-20,46914.16,0.003255,524.0,0.01117,152.6,2.638e-05,1.237,173.9,0.0037071
2021-12-21,48889.88,0.003167,528.3,0.010809,154.7,2.618e-05,1.28,179.63,0.0036753
2021-12-22,48588.16,0.003197,533.6,0.01098,155.4,2.732e-05,1.327,178.4,0.0036692
2021-12-23,50838.81,0.00322,549.0,0.0108,163.6,2.9e-05,1.475,190.03,0.00374
2021-12-24,50820.0,0.003172,542.1,0.010668,161.2,2.742e-05,1.392,190.36,0.003747
2021-12-25,50399.66,0.003131,547.4,0.010859,157.8,2.882e-05,1.452,193.1,0.0038279
2021-12-26,50775.49,0.003067,546.4,0.010761,155.7,2.866e-05,1.455,197.81,0.0038955
2021-12-27,50701.44,0.003077,563.7,0.011116,155.9,2.989e-05,1.516,195.67,0.003859
2021-12-28,47543.74,0.003065,534.2,0.011233,145.7,2.942e-05,1.4,177.32,0.0037283
2021-12-29,46464.66,0.003132,514.5,0.011072,145.5,2.865e-05,1.332,170.63,0.0036747
2021-12-30,47120.87,0.003141,518.5,0.011004,148.0,2.882e-05,1.359,172.52,0.0036598
2021-12-31,46216.93,0.003163,511.4,0.011069,146.3,2.831e-05,1.308,169.99,0.0036794
2022-01-01,47722.65,0.003158,527.3,0.011052,150.8,2.889e-05,1.38,179.06,0.0037533
2022-01-02,47286.18,0.003195,531.0,0.01123,151.2,2.912e-05,1.377,176.35,0.0037293
2022-01-03,46446.1,0.003198,511.9,0.011019,148.5,2.841e-05,1.319,170.15,0.0036605
2022-01-04,45832.01,0.003195,506.9,0.011061,146.5,2.856e-05,1.309,167.72,0.0036591
2022-01-05,43451.13,0.003115,474.1,0.010911,135.4,2.829e-05,1.23,154.52,0.0035561
2022-01-06,43082.31,0.003156,472.6,0.010969,135.9,2.971e-05,1.28,150.26,0.0034863
2022-01-07,41566.48,0.003157,448.1,0.010782,131.4,2.91e-05,1.21,136.45,0.0032834
2022-01-08,41679.74,0.003108,429.9,0.010314,129.4,2.834e-05,1.181,142.14,0.0034108
2022-01-09,41864.62,0.003126,438.7,0.010479,130.9,2.795e-05,1.17,140.82,0.0033644
2022-01-10,41822.49,0.003026,424.7,0.010157,126.5,2.686e-05,1.123,135.86,0.0032506
2022-01-11,42729.29,0.00308,463.6,0.010848,131.6,2.779e-05,1.187,140.2,0.0032811
2022-01-12,43902.66,0.003233,487.8,0.011111,141.9,2.989e-05,1.312,151.51,0.003451
2022-01-13,42560.11,0.003212,475.2,0.011165,136.7,2.896e-05,1.233,146.14,0.0034328
2022-01-14,43059.96,0.003358,490.0,0.011379,144.7,3e-05,1.292,146.17,0.0033937
2022-01-15,43084.29,0.003428,494.5,0.011479,147.7,2.998e-05,1.291,147.64,0.0034263
